,,,,,
EC2 INSTANCE,REGION :cn-north-1
InstanceID,Instance_State,InstanceName,Instance_Type,LaunchTime,Instance_Placement,VPC_Id,Contact,Environment,Project,Creator,Tier,Private IP Address,Public IP Address,Security Group
snap-8c4970bf,vol-35dbcb8a,2016-10-31 07:41:45+00:00,10
snap-d34c75e0,vol-ac5e2531,2016-11-07 18:12:09+00:00,290
snap-0a4f7639,vol-7e265ce3,2016-11-04 18:13:05+00:00,90
snap-8f4e77bc,vol-92f78d0f,2016-11-02 06:14:08+00:00,10
snap-33437a00,vol-b780b432,2016-11-24 18:19:33+00:00,90
snap-03437a30,vol-33dbcb8c,2016-11-12 18:10:47+00:00,90
snap-62437a51,vol-6c215bf1,2016-11-16 18:12:35+00:00,90
snap-ee457cdd,vol-4d1439c8,2016-10-31 07:45:58+00:00,90
snap-ef467fdc,vol-62dbcbdd,2016-11-21 18:11:00+00:00,10
snap-b23b0281,vol-afdccc10,2016-11-10 18:11:13+00:00,10
snap-c53c05f6,vol-260a4fbb,2016-11-24 18:14:21+00:00,10
snap-643f0657,vol-da1b6147,2016-11-11 18:13:43+00:00,90
snap-213e0712,vol-196a5e9c,2016-11-19 18:19:00+00:00,490
snap-31300902,vol-6c215bf1,2016-11-13 18:12:33+00:00,90
snap-813009b2,vol-7b3702fe,2016-11-11 18:16:57+00:00,10
snap-a0320b93,vol-5d265cc0,2016-11-01 04:02:54+00:00,10
snap-f1320bc2,vol-255f24b8,2016-10-27 08:48:00+00:00,90
snap-01370e32,vol-56b98cd3,2016-11-20 18:18:21+00:00,100
snap-f7370ec4,vol-9e80b41b,2016-10-31 07:29:02+00:00,10
snap-54360f67,vol-1766238a,2016-10-31 02:08:47+00:00,500
snap-b7360f84,vol-7e215be3,2016-11-02 06:12:37+00:00,90
snap-bf29108c,vol-42efc2c7,2016-10-31 07:26:25+00:00,10
snap-d42910e7,vol-b2d8c80d,2016-11-10 18:10:28+00:00,10
snap-5e2b126d,vol-36d2fbb3,2016-10-31 07:26:46+00:00,90
snap-862d14b5,vol-39efc2bc,2016-11-14 18:16:10+00:00,10
snap-a1201992,vol-3aefc2bf,2016-10-31 07:26:16+00:00,90
snap-81231ab2,vol-17efc292,2016-11-01 04:05:34+00:00,10
snap-b5241d86,vol-9e15381b,2016-10-31 02:08:56+00:00,90
snap-11271e22,vol-234176a6,2016-10-31 07:29:08+00:00,100
snap-901920a3,vol-ca2c154f,2016-11-21 18:20:33+00:00,10
snap-6f18215c,vol-9854601d,2016-11-06 18:18:37+00:00,10
snap-9b1b22a8,vol-a855612d,2016-11-20 18:19:21+00:00,10
snap-931d24a0,vol-dcd4c463,2016-11-22 18:10:20+00:00,10
snap-121c2521,vol-46265cdb,2016-10-31 02:07:18+00:00,90
snap-011f2632,vol-7a3702ff,2016-10-31 07:26:55+00:00,90
snap-841f26b7,vol-46265cdb,2016-10-31 07:44:03+00:00,90
snap-141e2727,vol-d0153855,2016-11-21 18:15:10+00:00,10
snap-771e2744,vol-7e265ce3,2016-11-03 18:13:07+00:00,90
snap-a01e2793,vol-a8275d35,2016-11-18 18:13:24+00:00,10
snap-44102977,vol-74f68ce9,2016-11-13 18:13:56+00:00,90
snap-9b1029a8,vol-0bbc918e,2016-11-01 04:06:28+00:00,90
snap-dd1029ee,vol-9e80b41b,2016-11-14 18:19:08+00:00,10
snap-6f122b5c,vol-e1275d7c,2016-11-13 18:13:16+00:00,90
snap-99122baa,vol-8a31040f,2016-11-02 06:17:11+00:00,90
snap-3b152c08,vol-4e255fd3,2016-11-10 18:13:24+00:00,90
snap-e6162fd5,vol-a1b88d24,2016-11-16 18:18:21+00:00,100
snap-35cdfa07,vol-da1b6147,2016-10-31 02:07:58+00:00,90
snap-3f370d0d,vol-9854601d,2016-11-20 18:19:14+00:00,10
snap-b40a1486,vol-46265cdb,2016-11-10 18:12:56+00:00,90
snap-ecae60d9,vol-ba0a4f27,2016-11-13 18:14:06+00:00,500
snap-4ac55a7f,vol-b2d8c80d,2016-11-12 18:10:31+00:00,10
snap-e91470dc,vol-a03e0925,2016-10-31 02:13:39+00:00,1000
snap-74c7ac41,vol-4e255fd3,2016-11-15 18:13:32+00:00,90
snap-02d7ac37,vol-8ddccc32,2016-11-23 18:11:59+00:00,90
snap-ae41009b,vol-a2dccc1d,2016-10-31 07:21:11+00:00,90
snap-fe82d7cb,vol-0d340d88,2016-11-18 18:20:38+00:00,90
snap-0bd9d03e,vol-dcd3c363,2016-11-02 06:10:07+00:00,10
snap-ecd8d3d9,vol-0fb98c8a,2016-11-18 18:18:35+00:00,8
snap-ca5143ff,vol-15efc290,2016-10-31 08:35:29+00:00,10
snap-3ef8270a,vol-234176a6,2016-10-31 02:13:27+00:00,100
snap-0aa53e3e,vol-99d5c526,2016-10-31 08:30:28+00:00,90
snap-7b36544f,vol-f3b98c76,2016-10-31 07:48:39+00:00,8
snap-7a64214e,vol-8a31040f,2016-10-31 07:48:03+00:00,90
snap-46ecef72,vol-37340db2,2016-11-21 18:20:17+00:00,90
snap-1cbab328,vol-4edbcbf1,2016-11-14 18:11:02+00:00,10
snap-fbe642cc,vol-5f87b3da,2016-11-16 18:19:21+00:00,90
snap-9e6dc9a9,vol-9edccc21,2016-11-02 04:01:41+00:00,90
snap-3518be02,vol-1b31049e,2016-10-27 08:50:01+00:00,10
snap-1ac76b2d,vol-00255f9d,2016-11-01 04:03:24+00:00,10
snap-d04de6e7,vol-4d1439c8,2016-11-14 18:15:00+00:00,90
snap-14b60323,vol-e4165379,2016-11-05 18:14:15+00:00,100
snap-326ad605,vol-40efc2c5,2016-10-31 08:36:19+00:00,10
snap-f3a31dc4,vol-35dbcb8a,2016-11-14 18:10:38+00:00,10
snap-66d15151,vol-181b6185,2016-10-31 07:44:47+00:00,10
snap-c65ccff1,vol-6c215bf1,2016-11-11 18:12:37+00:00,90
snap-5539a462,vol-dcd3c363,2016-10-27 08:47:13+00:00,10
snap-d22443e5,vol-4d133ec8,2016-11-02 04:05:15+00:00,10
snap-e00669d7,vol-42efc2c7,2016-10-31 08:36:29+00:00,10
snap-754d2242,vol-c1cffa44,2016-11-09 18:17:37+00:00,10
snap-54a6ce63,vol-00b98c85,2016-10-31 07:48:45+00:00,8
snap-eb6c07dc,vol-91dccc2e,2016-11-04 18:11:46+00:00,10
snap-0e187239,vol-89b88d0c,2016-10-27 08:50:26+00:00,100
snap-dc7001eb,vol-ff2c157a,2016-11-24 18:20:45+00:00,90
snap-00feba37,vol-abdbcb14,2016-11-02 06:10:36+00:00,10
snap-5b5f186c,vol-75f68ce8,2016-11-03 06:14:08+00:00,10
snap-2787c510,vol-8edccc31,2016-11-13 18:11:55+00:00,10
snap-e395d8d4,vol-533f08d6,2016-11-12 18:19:24+00:00,1000
snap-f8db92cf,vol-e86a5e6d,2016-10-31 07:28:25+00:00,10
snap-607e5f57,vol-d89baf5d,2016-10-31 07:49:58+00:00,90
snap-7f7e5c48,vol-4defc2c8,2016-11-12 18:16:37+00:00,10
snap-7ae6cf4d,vol-323702b7,2016-10-31 07:47:51+00:00,10
snap-07426930,vol-89b88d0c,2016-11-02 04:08:01+00:00,100
snap-a4d9dc93,vol-a7b88d22,2016-11-12 18:18:10+00:00,8
snap-7eebed49,vol-a8275d35,2016-10-31 07:44:12+00:00,10
snap-c5e9e1f2,vol-181b6185,2016-11-14 18:13:47+00:00,10
snap-d64bade0,vol-12efc297,2016-11-11 18:15:56+00:00,90
snap-462fda70,vol-34340db1,2016-11-20 18:20:23+00:00,10
snap-257c8913,vol-14efc291,2016-11-09 18:15:39+00:00,10
snap-93a254a5,vol-a8275d35,2016-10-31 02:07:27+00:00,10
snap-17aa5821,vol-67dbcbd8,2016-10-31 08:30:58+00:00,90
snap-03e91b35,vol-d9105544,2016-11-05 18:14:22+00:00,50
snap-55788a63,vol-a33e0926,2016-11-18 18:20:22+00:00,100
snap-69b87f5f,vol-00b98c85,2016-11-04 18:17:37+00:00,8
snap-63f93655,vol-255f24b8,2016-10-31 08:32:08+00:00,90
snap-a6f03890,vol-09265c94,2016-11-11 18:12:53+00:00,10
snap-89d504bf,vol-df265c42,2016-11-23 18:12:44+00:00,90
snap-bd96318b,vol-255f24b8,2016-11-03 18:12:06+00:00,90
snap-58319f6e,vol-234176a6,2016-11-19 18:19:40+00:00,100
snap-6abe155c,vol-a7b88d22,2016-11-09 18:18:14+00:00,8
snap-8e6cd5b8,vol-a7b88d22,2016-11-20 18:18:34+00:00,8
snap-8e43c6b8,vol-a03e0925,2016-11-08 18:19:30+00:00,1000
snap-f2e36fc4,vol-e86a5e6d,2016-11-03 06:18:58+00:00,10
snap-f4169ec2,vol-4edbcbf1,2016-11-12 18:11:06+00:00,10
snap-55c45163,vol-4edbcbf1,2016-11-04 18:11:04+00:00,10
snap-353ca903,vol-ff2c157a,2016-11-21 18:20:37+00:00,90
snap-44ab3572,vol-b4d4c40b,2016-11-04 18:10:14+00:00,90
snap-5966fe6f,vol-b210552f,2016-11-05 18:14:18+00:00,600
snap-a7375391,vol-10efc295,2016-11-14 18:15:47+00:00,10
snap-3c3e5d0a,vol-aa5d2637,2016-11-02 06:12:32+00:00,10
snap-9f7c12a9,vol-b210552f,2016-11-24 18:14:37+00:00,600
snap-957104a3,vol-aa5d2637,2016-11-18 18:12:33+00:00,10
snap-ca2552fc,vol-255f24b8,2016-11-22 18:12:07+00:00,90
snap-17116021,vol-e1275d7c,2016-11-15 06:17:48+00:00,90
snap-79cfbf4f,vol-80efc205,2016-10-31 02:09:27+00:00,90
snap-bcd7a48a,vol-90dccc2f,2016-10-31 07:21:33+00:00,90
snap-788ace4e,vol-0cb98c89,2016-11-16 18:17:56+00:00,100
snap-05febd33,vol-f2b98c77,2016-11-04 18:17:33+00:00,100
snap-dfd387e9,vol-19dbcba6,2016-11-14 18:10:47+00:00,90
snap-b68ddb80,vol-34dbcb8b,2016-11-15 18:10:43+00:00,10
snap-92560aa4,vol-233d14a6,2016-11-04 18:16:38+00:00,50
snap-a1550e97,vol-88d8c837,2016-11-01 04:00:33+00:00,90
snap-c2cd97f4,vol-a1dccc1e,2016-10-31 07:21:14+00:00,10
snap-70a38e46,vol-1766238a,2016-11-08 18:14:34+00:00,500
snap-064a4430,vol-d9105544,2016-11-16 18:14:37+00:00,50
snap-32373e04,vol-12efc297,2016-11-20 18:16:19+00:00,90
snap-b8e0f28e,vol-9fdccc20,2016-11-01 04:01:36+00:00,90
snap-255eb92c,vol-305e25ad,2016-11-15 18:12:14+00:00,10
snap-be955db7,vol-18efc29d,2016-11-24 18:16:19+00:00,90
snap-4765ad4e,vol-90dccc2f,2016-11-02 04:01:50+00:00,90
snap-6d25f064,vol-9d275d00,2016-11-19 18:13:15+00:00,10
snap-aa0ddfa3,vol-43efc2c6,2016-11-11 18:16:30+00:00,10
snap-b91fc0b0,vol-b4d4c40b,2016-11-06 18:10:12+00:00,90
snap-5451f75d,vol-00b98c85,2016-11-14 18:17:43+00:00,8
snap-b33f93ba,vol-234176a6,2016-11-03 06:19:43+00:00,100
snap-2a159b23,vol-da1b6147,2016-11-14 18:13:41+00:00,90
snap-472c4f4e,vol-82173a07,2016-11-15 18:15:07+00:00,10
snap-1191e518,vol-46265cdb,2016-10-31 07:22:57+00:00,90
snap-b95826b0,vol-4d1439c8,2016-11-03 18:14:58+00:00,90
snap-68c08561,vol-d9105544,2016-11-04 18:14:26+00:00,50
snap-6b96d462,vol-aa6a5e2f,2016-10-31 08:38:19+00:00,490
snap-3c95c535,vol-9d275d00,2016-11-07 18:13:06+00:00,10
snap-ccc092c5,vol-b12f1634,2016-11-21 18:20:43+00:00,90
snap-7611127f,vol-c4d5c57b,2016-11-12 18:10:28+00:00,10
snap-c1e7ecc8,vol-4edbcbf1,2016-11-09 18:11:04+00:00,10
snap-084c5401,vol-3aefc2bf,2016-11-21 18:16:41+00:00,90
snap-763b237f,vol-07133e82,2016-11-18 18:15:35+00:00,90
snap-efc2d9e6,vol-39efc2bc,2016-11-20 18:16:35+00:00,10
snap-c7bca6ce,vol-40efc2c5,2016-11-08 18:16:26+00:00,10
snap-14f0171c,vol-89b88d0c,2016-11-02 06:18:08+00:00,100
snap-af6684a7,vol-1a31049f,2016-11-01 04:07:02+00:00,500
snap-1628c41e,vol-67dbcbd8,2016-11-23 18:10:54+00:00,90
snap-1f32c417,vol-9d275d00,2016-11-14 18:13:09+00:00,10
snap-0bc10303,vol-9854601d,2016-11-01 04:08:29+00:00,10
snap-a6f33eae,vol-eb3c0b6e,2016-11-04 18:19:27+00:00,50
snap-d445c2dc,vol-1a31049f,2016-11-15 18:17:13+00:00,500
snap-31a82939,vol-523f08d7,2016-11-03 18:19:13+00:00,100
snap-f71594ff,vol-e4b98c61,2016-11-05 18:17:27+00:00,8
snap-49fe7d41,vol-1766238a,2016-11-01 04:04:31+00:00,500
snap-f9d85af1,vol-9d275d00,2016-11-02 04:03:18+00:00,10
snap-d6ac21de,vol-85360300,2016-11-18 18:17:32+00:00,90
snap-f6ae21fe,vol-4e5f24d3,2016-11-15 18:12:08+00:00,10
snap-d1068fd9,vol-0bbc918e,2016-11-24 18:16:54+00:00,90
snap-d23bb2da,vol-5f87b3da,2016-10-27 08:50:55+00:00,90
snap-28c94120,vol-c7265c5a,2016-11-03 18:12:48+00:00,10
snap-14941c1c,vol-92dccc2d,2016-11-12 18:11:45+00:00,10
snap-58fb7050,vol-0fb98c8a,2016-11-11 18:17:51+00:00,8
snap-4c50db44,vol-18efc29d,2016-11-03 06:16:21+00:00,90
snap-2fe76d27,vol-5f87b3da,2016-11-12 18:19:08+00:00,90
snap-6cf47e64,vol-db165346,2016-11-02 06:14:28+00:00,1000
snap-f3bc36fb,vol-d89baf5d,2016-11-12 18:19:02+00:00,90
snap-820a808a,vol-89b88d0c,2016-11-15 18:18:01+00:00,100
snap-4ff76247,vol-6d2b66f0,2016-11-18 18:14:51+00:00,90
snap-25fc692d,vol-6cb98ce9,2016-11-05 18:17:48+00:00,8
snap-5ce77254,vol-4cdbcbf3,2016-11-02 06:11:13+00:00,90
snap-4fef7a47,vol-43efc2c6,2016-11-16 18:16:34+00:00,10
snap-db40d5d3,vol-abdbcb14,2016-11-01 04:00:36+00:00,10
snap-db79ecd3,vol-91dccc2e,2016-11-24 18:11:52+00:00,10
snap-57ea7e5f,vol-8fdccc30,2016-11-15 18:11:52+00:00,10
snap-60af3b68,vol-9e15381b,2016-11-14 18:14:42+00:00,90
snap-7731a67f,vol-a52a6738,2016-11-22 18:14:50+00:00,10
snap-1ae47512,vol-9edccc21,2016-11-05 18:11:37+00:00,90
snap-ba6afbb2,vol-a9f78d34,2016-11-03 18:14:02+00:00,90
snap-68b72760,vol-40efc2c5,2016-11-14 18:16:23+00:00,10
snap-3787143f,vol-34340db1,2016-11-21 18:20:14+00:00,10
snap-20e57728,vol-f2b98c77,2016-11-11 18:17:42+00:00,100
snap-bc0e9cb4,vol-db6a5e5e,2016-11-08 18:18:28+00:00,10
snap-f97ce1f1,vol-7d6623e0,2016-11-20 18:14:44+00:00,10
snap-0c6ef304,vol-6c261fe9,2016-11-18 18:21:41+00:00,8
snap-2f30ac27,vol-a9f78d34,2016-10-31 07:45:02+00:00,90
snap-88811880,vol-b4d4c40b,2016-11-21 18:10:15+00:00,90
snap-e858c1e0,vol-f2b98c77,2016-11-03 18:17:33+00:00,100
snap-31871f39,vol-e6153863,2016-11-06 18:14:43+00:00,10
snap-35b72f3d,vol-9edccc21,2016-11-18 18:11:45+00:00,90
snap-bec853b6,vol-3fefc2ba,2016-10-27 08:49:35+00:00,90
snap-a065fea8,vol-61dbcbde,2016-11-10 18:10:58+00:00,90
snap-0acf5502,vol-16efc293,2016-11-06 18:15:33+00:00,90
snap-e6178dee,vol-51215bcc,2016-11-20 18:12:32+00:00,10
snap-31f89d39,vol-5d6940d8,2016-11-01 04:06:31+00:00,10
snap-7465017c,vol-a33e0926,2016-11-14 18:19:31+00:00,100
snap-5fe28357,vol-a9f78d34,2016-11-03 06:14:22+00:00,90
snap-ddc9a8d5,vol-1b31049e,2016-11-04 18:17:02+00:00,10
snap-ec2646e4,vol-43efc2c6,2016-11-23 18:16:43+00:00,10
snap-9f335097,vol-9d275d00,2016-11-22 18:13:17+00:00,10
snap-820c6f8a,vol-92dccc2d,2016-11-15 18:11:43+00:00,10
snap-d383e0db,vol-0cb98c89,2016-11-24 18:18:08+00:00,100
snap-e8caa9e0,vol-661d24e3,2016-11-18 18:21:58+00:00,10
snap-af284aa7,vol-e3efc266,2016-11-03 06:15:46+00:00,90
snap-e8d7b5e0,vol-74f68ce9,2016-10-31 07:23:50+00:00,90
snap-db6409d3,vol-cfccf94a,2016-11-12 18:17:27+00:00,10
snap-027e130a,vol-4cdbcbf3,2016-10-27 08:47:37+00:00,90
snap-3ce98434,vol-91dccc2e,2016-11-21 18:11:48+00:00,10
snap-38f09d30,vol-39efc2bc,2016-11-24 18:16:28+00:00,10
snap-4a8fe042,vol-3fefc2ba,2016-10-31 07:47:02+00:00,90
snap-5e0c6256,vol-0cb98c89,2016-11-15 18:17:45+00:00,100
snap-1e670916,vol-09265c94,2016-11-16 18:12:53+00:00,10
snap-6c9df364,vol-ab54602e,2016-11-16 18:19:01+00:00,90
snap-cb147dc3,vol-a7c6f322,2016-10-31 02:11:31+00:00,90
snap-3459303c,vol-5d6940d8,2016-11-12 18:16:43+00:00,10
snap-f85831f0,vol-18efc29d,2016-11-17 18:16:04+00:00,90
snap-8ba0c983,vol-30261fb5,2016-11-19 18:21:14+00:00,8
snap-de2f44d6,vol-a3dccc1c,2016-11-11 18:11:29+00:00,90
snap-c90368c1,vol-75f68ce8,2016-11-20 18:13:59+00:00,10
snap-216e0529,vol-00255f9d,2016-11-02 04:03:34+00:00,10
snap-46e8834e,vol-3d695db8,2016-10-31 07:49:12+00:00,90
snap-64f19a6c,vol-ae1b6133,2016-11-23 18:13:46+00:00,90
snap-be7d17b6,vol-7b3702fe,2016-11-17 18:17:03+00:00,10
snap-87b0c58f,vol-4defc2c8,2016-11-05 18:16:27+00:00,10
snap-47cdb84f,vol-3d695db8,2016-11-16 18:18:25+00:00,90
snap-20e89c28,vol-da1b6147,2016-10-27 08:48:40+00:00,90
snap-82c4b08a,vol-c4d5c57b,2016-11-21 18:10:28+00:00,10
snap-2cccb824,vol-3aefc2bf,2016-11-01 04:06:13+00:00,90
snap-1535421d,vol-a7b88d22,2016-11-23 18:18:25+00:00,8
snap-c90770c1,vol-8ddccc32,2016-11-14 18:11:56+00:00,90
snap-00156308,vol-03275d9e,2016-11-15 06:16:59+00:00,10
snap-a65224ae,vol-411439c4,2016-11-14 18:14:57+00:00,90
snap-38dcaa30,vol-5e5e25c3,2016-11-03 18:12:18+00:00,500
snap-720d7c7a,vol-42efc2c7,2016-11-07 18:16:28+00:00,10
snap-c8aedfc0,vol-aa5d2637,2016-11-21 18:12:28+00:00,10
snap-5cc1b054,vol-255f24b8,2016-11-02 06:12:08+00:00,90
snap-e1c7b6e9,vol-38efc2bd,2016-11-12 18:16:18+00:00,90
snap-8efc8c86,vol-b0dccc0f,2016-11-06 18:11:11+00:00,90
snap-9b344793,vol-91dccc2e,2016-10-31 08:31:50+00:00,10
snap-743f4c7c,vol-16efc293,2016-11-24 18:15:59+00:00,90
snap-a095e6a8,vol-62dbcbdd,2016-11-14 18:10:56+00:00,10
snap-d43c4edc,vol-13efc296,2016-11-19 18:16:14+00:00,90
snap-c62250ce,vol-595e25c4,2016-11-02 06:12:28+00:00,90
snap-957d0f9d,vol-a7153822,2016-11-17 18:14:49+00:00,10
snap-4b186543,vol-7f1b61e2,2016-10-31 08:33:50+00:00,10
snap-6f285467,vol-03275d9e,2016-11-18 18:13:31+00:00,10
snap-93ec909b,vol-058cbb80,2016-10-27 08:51:31+00:00,10
snap-fb1966f3,vol-21261fa4,2016-11-22 18:20:41+00:00,100
snap-e58bf4ed,vol-19dbcba6,2016-11-03 18:10:48+00:00,90
snap-331a643b,vol-9fdccc20,2016-10-31 07:21:21+00:00,90
snap-9c1a6394,vol-e1275d7c,2016-10-31 07:23:10+00:00,90
snap-17f78e1f,vol-f3b98c76,2016-11-14 18:17:37+00:00,8
snap-cc146cc4,vol-5c87b3d9,2016-11-20 18:19:30+00:00,10
snap-66621a6e,vol-e1275d7c,2016-11-11 18:13:19+00:00,90
snap-028bf30a,vol-4edbcbf1,2016-10-31 08:31:08+00:00,10
snap-c0e69ec8,vol-9854601d,2016-11-15 18:18:43+00:00,10
snap-a50b70ad,vol-b8ccf93d,2016-11-03 18:17:14+00:00,90
snap-400c7648,vol-a8275d35,2016-11-07 18:13:09+00:00,10
snap-c70379cf,vol-dcd3c363,2016-11-11 18:10:04+00:00,10
snap-d2b8c2da,vol-14efc291,2016-11-18 18:16:00+00:00,10
snap-7ba5df73,vol-09265c94,2016-11-02 06:12:56+00:00,10
snap-b7ff85bf,vol-e86a5e6d,2016-10-31 07:49:27+00:00,10
snap-f87237f0,vol-68dbcbd7,2016-11-01 04:00:50+00:00,90
snap-bb80c5b3,vol-18efc29d,2016-11-03 18:15:54+00:00,90
snap-5ad69352,vol-0bbc918e,2016-10-31 07:26:31+00:00,90
snap-fdaeeaf5,vol-4edbcbf1,2016-11-24 18:11:11+00:00,10
snap-06b5f20e,vol-a9f78d34,2016-11-08 18:14:04+00:00,90
snap-17e4a31f,vol-dc265c41,2016-11-15 18:12:37+00:00,10
snap-e91b5de1,vol-e4b98c61,2016-11-04 18:17:27+00:00,8
snap-c72a6ccf,vol-2a1439af,2016-11-03 18:14:52+00:00,10
snap-3636703e,vol-a4dccc1b,2016-11-01 04:01:21+00:00,10
snap-d02263d8,vol-91dccc2e,2016-10-31 07:42:51+00:00,10
snap-9361209b,vol-dcd4c463,2016-11-03 18:10:20+00:00,10
snap-db9cddd3,vol-dcd3c363,2016-11-21 18:10:04+00:00,10
snap-bd0242b5,vol-03275d9e,2016-11-07 18:13:16+00:00,10
snap-1d8ece15,vol-1b340d9e,2016-11-18 18:20:41+00:00,90
snap-a5a6e6ad,vol-5d6940d8,2016-10-27 08:49:48+00:00,10
snap-603a7968,vol-38efc2bd,2016-10-31 02:10:29+00:00,90
snap-6d0e4c65,vol-458cbbc0,2016-11-21 18:20:03+00:00,500
snap-1e571516,vol-7b3702fe,2016-11-18 18:17:25+00:00,10
snap-25e0a22d,vol-cfccf94a,2016-11-05 18:17:18+00:00,10
snap-5f0e4357,vol-4d133ec8,2016-10-31 02:09:24+00:00,10
snap-7aa4e972,vol-43efc2c6,2016-11-24 18:16:44+00:00,10
snap-e0eba6e8,vol-91d4c42e,2016-11-08 18:10:15+00:00,90
snap-00185708,vol-411439c4,2016-10-31 08:34:58+00:00,90
snap-568ec15e,vol-a7153822,2016-10-31 08:34:46+00:00,10
snap-39d39c31,vol-5bd3c3e4,2016-11-21 18:10:10+00:00,10
snap-73e0ae7b,vol-7e265ce3,2016-11-24 18:13:16+00:00,90
snap-fbe3aaf3,vol-e26a5e67,2016-11-14 18:18:26+00:00,10
snap-a38dc5ab,vol-33ccf9b6,2016-11-03 16:40:02+00:00,90
snap-6c237664,vol-dc265c41,2016-11-06 18:12:31+00:00,10
snap-7e5b0e76,vol-62340de7,2016-11-24 18:20:28+00:00,10
snap-14fbae1c,vol-305e25ad,2016-11-16 18:12:15+00:00,10
snap-c75304cf,vol-5e5e25c3,2016-11-01 04:02:14+00:00,500
snap-2c401724,vol-e9d2fb6c,2016-11-02 06:16:53+00:00,10
snap-da3563d2,vol-56b98cd3,2016-11-02 06:17:57+00:00,100
snap-967d2b9e,vol-458cbbc0,2016-11-24 18:20:11+00:00,500
snap-e1e6b0e9,vol-18efc29d,2016-11-09 18:16:04+00:00,90
snap-0e7c2d06,vol-8a31040f,2016-10-31 07:27:02+00:00,90
snap-17c5941f,vol-9c6a5e19,2016-11-05 18:18:09+00:00,10
snap-37f6a73f,vol-654176e0,2016-11-08 18:19:22+00:00,10
snap-6ed88866,vol-10efc295,2016-11-21 18:16:09+00:00,10
snap-f6c898fe,vol-7f1b61e2,2016-11-10 18:13:41+00:00,10
snap-86ca9a8e,vol-43efc2c6,2016-11-21 18:16:47+00:00,10
snap-588ad850,vol-e3efc266,2016-11-16 18:15:33+00:00,90
snap-628ad86a,vol-458cbbc0,2016-11-01 04:09:21+00:00,500
snap-eabceee2,vol-dc265c41,2016-10-27 08:48:14+00:00,10
snap-e2f8aaea,vol-ab54602e,2016-11-14 18:18:48+00:00,90
snap-b4461bbc,vol-37265caa,2016-11-10 18:12:50+00:00,90
snap-d883ded0,vol-bc165321,2016-11-05 18:14:04+00:00,100
snap-47d38e4f,vol-9c6a5e19,2016-11-06 18:18:07+00:00,10
snap-93025c9b,vol-17efc292,2016-11-02 04:05:40+00:00,10
snap-3a6b3032,vol-95370e10,2016-11-19 18:20:38+00:00,10
snap-e0bce7e8,vol-5d265cc0,2016-11-19 18:13:04+00:00,10
snap-0ea8f306,vol-33dbcb8c,2016-11-21 18:10:48+00:00,90
snap-3c025834,vol-90dccc2f,2016-11-19 18:11:52+00:00,90
snap-02762c0a,vol-1b31049e,2016-11-05 18:17:02+00:00,10
snap-079fc50f,vol-f3b98c76,2016-11-20 18:18:05+00:00,8
snap-e2b0eaea,vol-196a5e9c,2016-11-11 18:18:36+00:00,490
snap-3cfba134,vol-bc165321,2016-10-27 08:48:52+00:00,100
snap-3b775233,vol-b0dccc0f,2016-10-31 07:20:59+00:00,90
snap-dba682d3,vol-bc165321,2016-11-09 18:14:19+00:00,100
snap-614f6869,vol-bc165321,2016-11-14 18:14:13+00:00,100
snap-6721066f,vol-7f6a5efa,2016-11-15 18:18:40+00:00,490
snap-b4c5e2bc,vol-058cbb80,2016-10-31 02:13:50+00:00,10
snap-4b9bbc43,vol-9d275d00,2016-11-15 18:13:10+00:00,10
snap-6b795f63,vol-56255fcb,2016-11-11 18:13:31+00:00,490
snap-b52e08bd,vol-d1efc254,2016-11-12 18:15:22+00:00,90
snap-51042259,vol-81153804,2016-11-20 18:14:59+00:00,90
snap-eee5c3e6,vol-81153804,2016-10-31 08:34:41+00:00,90
snap-3748693f,vol-19dbcba6,2016-11-23 18:10:48+00:00,90
snap-e15170e9,vol-411439c4,2016-10-31 07:24:53+00:00,90
snap-b37555bb,vol-80efc205,2016-11-21 18:15:37+00:00,90
snap-180a2a10,vol-a8275d35,2016-11-06 18:13:05+00:00,10
snap-8a90b082,vol-8a31040f,2016-11-18 18:17:35+00:00,90
snap-e80d2ee0,vol-36d2fbb3,2016-11-04 18:16:44+00:00,90
snap-10e8cb18,vol-0cb98c89,2016-11-18 18:18:32+00:00,100
snap-29fad921,vol-7d6623e0,2016-11-14 18:14:36+00:00,10
snap-64cdee6c,vol-c7265c5a,2016-10-31 07:43:47+00:00,10
snap-91a78499,vol-181b6185,2016-11-02 04:03:54+00:00,10
snap-3742603f,vol-07133e82,2016-11-17 18:15:12+00:00,90
snap-bd4062b5,vol-458cbbc0,2016-11-11 18:19:43+00:00,500
snap-77eecc7f,vol-00255f9d,2016-11-12 18:13:29+00:00,10
snap-84e2cf8c,vol-a8275d35,2016-11-21 18:13:18+00:00,10
snap-31d3fe39,vol-67dbcbd8,2016-11-16 18:10:54+00:00,90
snap-03b8950b,vol-80b88d05,2016-11-18 18:18:46+00:00,100
snap-2688a52e,vol-7d6623e0,2016-11-10 18:14:24+00:00,10
snap-7ee3cf76,vol-305e25ad,2016-11-01 04:02:11+00:00,10
snap-27341b2f,vol-e4165379,2016-10-27 08:48:56+00:00,100
snap-edeac4e5,vol-99d5c526,2016-10-31 07:20:04+00:00,90
snap-819eb789,vol-ae1b6133,2016-11-15 18:13:38+00:00,90
snap-0890b900,vol-5f87b3da,2016-11-02 06:19:10+00:00,90
